TeamId,TeamName,SubmissionDate,Score
431566,SaltSuger,"2016-12-14 05:27:33",17.11208
431566,SaltSuger,"2016-12-14 05:48:40",13.46461
427621,sczhengyabin,"2016-12-14 07:20:46",0.29757
427621,sczhengyabin,"2016-12-14 10:21:16",0.15006
429622,Rehab_Kotb,"2016-12-14 14:26:54",0.60355
429522,FangHe,"2016-12-14 16:03:33",0.18162
429622,Rehab_Kotb,"2016-12-14 17:08:40",0.15738
432178,"Alex Ordonez","2016-12-14 22:23:17",2.70511
429512,5566km,"2016-12-15 01:28:23",4.76365
426501,JennyYu,"2016-12-15 01:47:05",0.69802
429512,5566km,"2016-12-15 02:32:20",3.96233
429622,Rehab_Kotb,"2016-12-15 03:46:04",0.11780
432347,RichardRoe,"2016-12-15 06:25:59",17.26978
432265,matview,"2016-12-15 07:56:49",0.08054
432347,RichardRoe,"2016-12-15 08:41:00",17.26938
414569,BruceLee,"2016-12-15 11:29:24",7.36099
414569,BruceLee,"2016-12-15 12:00:40",0.53863
432571,sbalajis,"2016-12-15 12:31:38",2.87460
429512,5566km,"2016-12-15 13:14:15",3.36550
429522,FangHe,"2016-12-15 16:04:23",0.16740
432731,"gregory lagasse","2016-12-15 17:14:32",1.71962
432731,"gregory lagasse","2016-12-16 09:55:18",0.71674
427621,sczhengyabin,"2016-12-16 10:04:02",0.10669
432731,"gregory lagasse","2016-12-16 10:50:06",0.30702
433227,vipacer,"2016-12-16 11:09:32",8.47727
429522,FangHe,"2016-12-16 16:30:14",0.14210
433506,"TJ Gilbrough","2016-12-16 21:39:36",0.60982
433506,"TJ Gilbrough","2016-12-17 00:46:14",0.41367
433506,"TJ Gilbrough","2016-12-17 01:52:15",0.36228
433227,vipacer,"2016-12-17 05:18:00",6.31099
433227,vipacer,"2016-12-17 05:47:30",6.21981
427621,sczhengyabin,"2016-12-17 08:53:31",0.09537
429522,FangHe,"2016-12-17 10:07:02",0.12004
429522,FangHe,"2016-12-17 12:37:10",0.10180
429522,FangHe,"2016-12-17 15:07:03",0.09676
433944,Harvitronix,"2016-12-17 18:40:21",0.04766
433506,"TJ Gilbrough","2016-12-18 00:38:39",0.30875
433506,"TJ Gilbrough","2016-12-18 01:41:26",0.26054
417876,"Yehya Abouelnaga","2016-12-18 03:18:23",0.06559
429522,FangHe,"2016-12-18 05:38:26",0.08670
429522,FangHe,"2016-12-18 08:39:42",0.08061
434134,Radha,"2016-12-18 08:43:51",0.38322
434134,Radha,"2016-12-18 08:55:58",0.38322
417876,"Yehya Abouelnaga","2016-12-18 11:59:32",0.06379
431791,"Anton Petrov","2016-12-18 14:38:42",0.68724
434134,Radha,"2016-12-18 16:34:36",0.27765
434398,Garland,"2016-12-18 16:51:02",16.95736
434415,"Luca Stanziano","2016-12-18 17:15:12",9.75321
396683,Patthebug,"2016-12-19 03:14:24",0.09917
434662,kurapan,"2016-12-19 03:38:32",17.50988
427621,sczhengyabin,"2016-12-19 05:57:40",0.09468
431791,"Anton Petrov","2016-12-19 08:22:08",0.58410
434871,Kane,"2016-12-19 11:26:18",17.26123
434967,MdMahfuzurRahmanSiddiquee,"2016-12-19 14:20:55",0.69314
434662,kurapan,"2016-12-19 14:52:09",0.10896
435012,zhenwang,"2016-12-19 15:59:33",17.56524
435012,zhenwang,"2016-12-19 16:04:48",1.34557
435012,zhenwang,"2016-12-19 16:10:33",0.92431
391560,bigsnarfdude,"2016-12-19 17:09:27",0.16936
435126,"Dinis Ishmukhametov","2016-12-19 20:36:31",0.66011
403489,"Ted Zolotarev","2016-12-19 22:22:05",0.08644
435012,zhenwang,"2016-12-20 01:48:50",0.83296
421669,"Oleg Maroseev 2","2016-12-20 06:08:00",0.10784
421669,"Oleg Maroseev 2","2016-12-20 06:10:57",0.09566
421669,"Oleg Maroseev 2","2016-12-20 06:12:24",0.09272
435318,olegmorales,"2016-12-20 06:19:28",0.09208
435408,daniuatchina,"2016-12-20 09:15:17",0.68457
435408,daniuatchina,"2016-12-20 11:16:35",0.68326
435522,ahui,"2016-12-20 12:36:55",1.17986
435522,ahui,"2016-12-20 13:42:29",0.86788
435522,ahui,"2016-12-20 14:17:50",0.48941
426501,JennyYu,"2016-12-20 17:22:53",0.69472
434398,Garland,"2016-12-20 18:14:56",0.77392
435800,"Ben Hamner","2016-12-20 21:41:31",0.69314
435920,icodingc,"2016-12-21 02:19:41",0.72393
435920,icodingc,"2016-12-21 02:32:19",0.65432
435920,icodingc,"2016-12-21 02:36:48",0.51151
435920,icodingc,"2016-12-21 02:51:21",0.17000
435920,icodingc,"2016-12-21 06:22:57",0.15697
435871,JoãoMilano,"2016-12-21 11:31:49",14.10018
429522,FangHe,"2016-12-21 12:01:39",0.07984
431791,"Anton Petrov","2016-12-21 13:30:45",0.47954
431791,"Anton Petrov","2016-12-21 13:35:19",0.47384
436332,"Ruiwen Dong","2016-12-21 16:34:11",0.68360
436332,"Ruiwen Dong","2016-12-21 16:45:08",0.64880
436342,MehrshadShams,"2016-12-21 17:31:45",0.16960
433506,"TJ Gilbrough","2016-12-21 18:45:43",0.20273
436561,emanabdoun,"2016-12-22 00:26:40",0.80742
409301,YangChihChen,"2016-12-22 03:02:18",0.69314
436561,emanabdoun,"2016-12-22 03:04:34",0.22976
436561,emanabdoun,"2016-12-22 04:19:58",0.20258
432265,matview,"2016-12-22 07:29:04",0.05136
379980,"Miha Skalic","2016-12-22 13:56:17",0.05879
432265,matview,"2016-12-22 16:32:35",0.05112
434398,Garland,"2016-12-22 16:59:09",0.70450
399098,Weenkus,"2016-12-22 17:19:52",0.28470
436439,"Olly Smith","2016-12-22 18:15:46",0.18911
434398,Garland,"2016-12-22 18:55:28",0.70143
399098,Weenkus,"2016-12-22 19:02:26",0.25095
426501,JennyYu,"2016-12-22 19:02:45",0.69461
399098,Weenkus,"2016-12-22 20:32:07",0.23223
399098,Weenkus,"2016-12-22 23:23:40",0.19070
437282,john,"2016-12-23 04:01:37",0.15796
429522,FangHe,"2016-12-23 06:51:05",0.07754
437357,cshaoping,"2016-12-23 08:34:32",0.69936
437282,john,"2016-12-23 09:00:51",0.15566
437303,MichaelTomlinson,"2016-12-23 11:18:21",0.12370
403489,"Ted Zolotarev","2016-12-23 11:30:00",0.07757
417876,"Yehya Abouelnaga","2016-12-23 13:01:04",0.06256
417876,"Yehya Abouelnaga","2016-12-23 13:09:57",0.05712
435572,"Prajit Datta","2016-12-23 13:56:23",0.70175
424539,wjh2016,"2016-12-23 14:02:40",1.82090
437282,john,"2016-12-23 16:24:55",0.14936
437124,"Anas Bouzoubaa","2016-12-23 16:43:16",0.70210
431791,"Anton Petrov","2016-12-23 16:47:10",0.06110
431791,"Anton Petrov","2016-12-23 16:58:16",0.06103
435126,"Dinis Ishmukhametov","2016-12-23 17:30:20",0.64780
437544,Selwyn,"2016-12-23 18:00:58",16.13117
437544,Selwyn,"2016-12-23 18:23:59",15.93776
431791,"Anton Petrov","2016-12-23 18:36:35",0.05592
437544,Selwyn,"2016-12-23 19:01:38",14.44566
437124,"Anas Bouzoubaa","2016-12-23 19:20:56",0.69315
431791,"Anton Petrov","2016-12-23 19:46:26",0.05352
403489,"Ted Zolotarev","2016-12-23 20:38:43",0.07744
426501,JennyYu,"2016-12-23 21:50:05",0.44625
437584,Berkmeister,"2016-12-23 22:38:35",0.10890
437662,mrgloom,"2016-12-23 23:02:32",17.26938
437662,mrgloom,"2016-12-23 23:20:01",2.34037
417876,"Yehya Abouelnaga","2016-12-23 23:22:21",0.05414
417876,"Yehya Abouelnaga","2016-12-23 23:26:32",0.05390
396683,Patthebug,"2016-12-23 23:28:42",0.09730
437662,mrgloom,"2016-12-24 00:06:28",0.25923
437662,mrgloom,"2016-12-24 00:21:44",0.22810
437687,"Abdul Hagi","2016-12-24 01:02:47",0.11732
437689,ccrome,"2016-12-24 01:13:15",0.21178
437617,r4m0n,"2016-12-24 01:39:05",0.09387
437689,ccrome,"2016-12-24 01:39:33",0.08569
435408,daniuatchina,"2016-12-24 02:22:03",0.64858
396683,Patthebug,"2016-12-24 02:24:12",0.08834
435408,daniuatchina,"2016-12-24 02:36:53",0.64175
437718,bhelx,"2016-12-24 02:53:43",1.00719
396683,Patthebug,"2016-12-24 04:20:28",0.08522
435920,icodingc,"2016-12-24 05:33:53",0.11052
437718,bhelx,"2016-12-24 05:35:47",0.09122
435920,icodingc,"2016-12-24 06:26:26",0.07338
437779,"Ankit Sinha","2016-12-24 07:20:21",0.56634
437779,"Ankit Sinha","2016-12-24 07:23:46",0.10672
435920,icodingc,"2016-12-24 08:29:44",0.06337
437828,"Yad Faeq","2016-12-24 10:29:24",0.11549
417876,"Yehya Abouelnaga","2016-12-24 12:51:01",0.04893
437888,AkshayAradhya,"2016-12-24 14:33:05",17.25851
437544,Selwyn,"2016-12-24 14:38:38",12.84858
437544,Selwyn,"2016-12-24 14:40:12",0.73884
437544,Selwyn,"2016-12-24 14:41:36",0.66165
437282,john,"2016-12-24 14:47:17",0.11476
437544,Selwyn,"2016-12-24 14:53:33",0.65926
437888,AkshayAradhya,"2016-12-24 15:02:39",17.13697
437544,Selwyn,"2016-12-24 16:08:24",0.65813
437939,RajatSharma,"2016-12-24 16:24:33",11.15380
403489,"Ted Zolotarev","2016-12-24 17:07:15",0.07467
437828,"Yad Faeq","2016-12-24 17:15:08",0.10133
437965,MattMcClean,"2016-12-24 17:37:34",1.42852
424539,wjh2016,"2016-12-24 18:11:19",1.45340
437995,"Herrick Fang","2016-12-24 19:13:00",17.15077
437995,"Herrick Fang","2016-12-24 21:52:56",0.74604
437922,"Alejandro Mosquera","2016-12-24 21:54:10",0.16584
437544,Selwyn,"2016-12-25 00:19:43",0.63889
396683,Patthebug,"2016-12-25 00:42:40",0.08412
438065,"Richard Lynch","2016-12-25 01:26:02",0.70736
438065,"Richard Lynch","2016-12-25 01:55:13",0.24524
396683,Patthebug,"2016-12-25 02:06:42",0.07871
438078,"Samuel Bétrisey","2016-12-25 02:49:20",0.12216
429360,"Matt O'Brien","2016-12-25 02:52:48",0.09017
437544,Selwyn,"2016-12-25 03:01:18",0.62227
411408,panjize,"2016-12-25 05:12:30",0.22506
438065,"Richard Lynch","2016-12-25 05:43:44",0.15909
438065,"Richard Lynch","2016-12-25 05:44:56",0.12097
437995,"Herrick Fang","2016-12-25 06:08:53",0.09354
435920,icodingc,"2016-12-25 07:18:49",0.06068
417876,"Yehya Abouelnaga","2016-12-25 07:35:03",0.04800
437662,mrgloom,"2016-12-25 09:30:09",0.16203
428467,Akihiro,"2016-12-25 11:15:37",0.27516
438222,wrzto,"2016-12-25 11:38:24",9.80389
438230,Dowakin,"2016-12-25 12:17:17",0.67881
438230,Dowakin,"2016-12-25 12:30:49",0.65971
417876,"Yehya Abouelnaga","2016-12-25 13:23:18",0.04765
438230,Dowakin,"2016-12-25 15:03:31",0.52555
438322,IlyaBogunov,"2016-12-25 16:20:31",0.04758
437544,Selwyn,"2016-12-25 18:49:12",0.62169
438415,abhikmitra,"2016-12-25 21:04:10",17.18116
437922,"Alejandro Mosquera","2016-12-25 21:15:55",0.10772
426501,JennyYu,"2016-12-25 21:50:52",0.37110
438438,Tomas,"2016-12-25 22:19:04",0.63828
430390,"Dat Do","2016-12-25 22:47:14",0.09025
438438,Tomas,"2016-12-25 23:36:41",0.08765
438065,"Richard Lynch","2016-12-26 00:02:54",0.07689
426501,JennyYu,"2016-12-26 00:11:38",0.35814
429177,ChristopherCharland,"2016-12-26 00:40:28",0.04925
437544,Selwyn,"2016-12-26 00:50:02",0.53988
398356,YTworks,"2016-12-26 01:00:55",0.21030
437544,Selwyn,"2016-12-26 01:28:55",0.53004
438516,"Howard Chen","2016-12-26 03:34:53",0.10798
438520,c_ozbek,"2016-12-26 03:42:18",0.16793
437922,"Alejandro Mosquera","2016-12-26 08:42:04",0.09272
438415,abhikmitra,"2016-12-26 09:10:19",0.72117
438642,"Filipp Bykov","2016-12-26 09:53:15",1.06638
438642,"Filipp Bykov","2016-12-26 09:59:40",0.59530
438656,pushkarD,"2016-12-26 10:18:30",0.69314
417876,"Yehya Abouelnaga","2016-12-26 10:22:55",0.04679
437544,Selwyn,"2016-12-26 10:43:43",0.50319
438149,Tanay,"2016-12-26 11:35:44",0.12134
438640,karthikkannan,"2016-12-26 12:10:11",0.10151
438731,KamilDydo,"2016-12-26 12:48:18",0.28586
438149,Tanay,"2016-12-26 13:12:56",0.09018
437922,"Alejandro Mosquera","2016-12-26 15:45:25",0.08098
438798,"Rui Gil","2016-12-26 15:46:04",0.69314
414015,AlekseiAseev,"2016-12-26 16:16:47",0.46046
438415,abhikmitra,"2016-12-26 17:59:13",0.70183
438438,Tomas,"2016-12-26 18:41:26",0.07949
402126,CarinMeier,"2016-12-26 19:04:16",8.73703
438766,javidgon,"2016-12-26 19:18:52",0.70183
438766,javidgon,"2016-12-26 19:49:02",0.15726
402126,CarinMeier,"2016-12-26 19:54:27",7.51573
438905,"Shichao Ji","2016-12-26 20:41:05",14.47608
438905,"Shichao Ji","2016-12-26 20:54:30",0.67156
437662,mrgloom,"2016-12-26 21:45:47",0.16202
438520,c_ozbek,"2016-12-26 22:41:17",0.16622
417876,"Yehya Abouelnaga","2016-12-26 23:08:56",0.04654
438520,c_ozbek,"2016-12-26 23:51:04",0.11523
438494,mappleby,"2016-12-27 00:25:38",0.11061
430390,"Dat Do","2016-12-27 01:11:18",0.07073
438905,"Shichao Ji","2016-12-27 01:42:32",0.23053
398356,YTworks,"2016-12-27 01:59:44",0.20747
438065,"Richard Lynch","2016-12-27 03:31:56",0.06850
438998,"Dan Coombs","2016-12-27 04:11:49",0.11871
438415,abhikmitra,"2016-12-27 04:25:15",0.08815
438065,"Richard Lynch","2016-12-27 04:41:11",0.06331
438520,c_ozbek,"2016-12-27 04:55:51",0.10824
438998,"Dan Coombs","2016-12-27 05:08:31",0.09650
428467,Akihiro,"2016-12-27 08:00:27",0.22589
429522,FangHe,"2016-12-27 10:12:33",0.07474
439212,"Iván Vallés","2016-12-27 12:36:42",0.13249
439287,Eve,"2016-12-27 16:24:43",15.36027
439212,"Iván Vallés","2016-12-27 16:27:22",0.09528
439212,"Iván Vallés","2016-12-27 16:35:51",0.07640
439287,Eve,"2016-12-27 16:41:46",12.71268
426501,JennyYu,"2016-12-27 17:17:45",0.34262
437607,msmart,"2016-12-27 19:03:36",1.65908
437607,msmart,"2016-12-27 19:28:45",1.63264
426501,JennyYu,"2016-12-27 20:21:31",0.33674
426501,JennyYu,"2016-12-27 22:06:35",0.32130
439212,"Iván Vallés","2016-12-28 00:02:58",0.07319
437687,"Abdul Hagi","2016-12-28 00:17:14",0.11693
437687,"Abdul Hagi","2016-12-28 00:25:54",0.10682
439143,aku,"2016-12-28 00:34:07",3.72165
437687,"Abdul Hagi","2016-12-28 02:41:37",0.08623
426501,JennyYu,"2016-12-28 05:16:40",0.29859
439498,TomHall,"2016-12-28 07:52:46",1.36158
439498,TomHall,"2016-12-28 07:53:28",1.35723
439498,TomHall,"2016-12-28 08:03:57",0.48648
439554,axiom,"2016-12-28 08:42:01",25.97170
439554,axiom,"2016-12-28 08:43:07",0.19802
437922,"Alejandro Mosquera","2016-12-28 08:56:24",0.05242
439731,Darko,"2016-12-28 13:42:26",0.09913
439726,"Igor Barsanti","2016-12-28 13:51:13",2.80733
439771,kevyin,"2016-12-28 15:00:46",0.30699
439854,ThomasJames9534,"2016-12-28 18:20:19",0.69314
439855,JG,"2016-12-28 18:21:08",0.23618
439875,KelinChristi,"2016-12-28 19:13:22",0.26334
403489,"Ted Zolotarev","2016-12-28 19:38:35",0.07279
439890,Assegai,"2016-12-28 20:01:58",0.22148
439890,Assegai,"2016-12-28 20:06:29",0.10210
439771,kevyin,"2016-12-28 20:33:33",0.10852
439907,"Ivan Yurchenko","2016-12-28 20:47:08",0.22144
439915,bbitdiddle,"2016-12-28 21:07:41",0.11063
437282,john,"2016-12-28 23:48:03",0.09822
438845,"Steve Meldrum","2016-12-29 01:00:12",0.12220
439771,kevyin,"2016-12-29 02:04:14",0.09952
438457,LeonardSheiba,"2016-12-29 02:10:31",0.10773
438520,c_ozbek,"2016-12-29 02:36:37",0.09579
439498,TomHall,"2016-12-29 02:38:23",0.31392
398356,YTworks,"2016-12-29 02:53:48",0.19124
438845,"Steve Meldrum","2016-12-29 03:33:04",0.10794
438520,c_ozbek,"2016-12-29 04:43:58",0.07371
438457,LeonardSheiba,"2016-12-29 06:35:29",0.10532
439875,KelinChristi,"2016-12-29 09:42:46",0.21720
439726,"Igor Barsanti","2016-12-29 11:03:21",2.23537
403489,"Ted Zolotarev","2016-12-29 11:56:16",0.06727
437922,"Alejandro Mosquera","2016-12-29 12:22:09",0.05197
440127,Genkiro,"2016-12-29 12:29:20",0.10746
440127,Genkiro,"2016-12-29 12:30:56",0.08840
440233,"Aleksey Zalesov","2016-12-29 14:06:58",0.10576
414015,AlekseiAseev,"2016-12-29 14:33:20",0.19934
439691,tmuzap,"2016-12-29 14:51:52",0.19175
432731,"gregory lagasse","2016-12-29 15:11:01",0.19124
439691,tmuzap,"2016-12-29 15:49:51",0.08969
439691,tmuzap,"2016-12-29 15:53:35",0.08651
440267,nidiocorp,"2016-12-29 16:33:44",1.37124
439936,Kosmos,"2016-12-29 16:52:03",28.93056
440267,nidiocorp,"2016-12-29 16:52:35",0.07525
440166,an3hv_mty,"2016-12-29 18:32:05",0.71288
398356,YTworks,"2016-12-29 18:37:18",0.16975
439936,Kosmos,"2016-12-29 19:03:17",0.19901
437544,Selwyn,"2016-12-29 19:29:02",0.43404
440381,PierreDesmet,"2016-12-29 19:56:47",17.28341
439875,KelinChristi,"2016-12-29 20:34:51",0.10580
440200,"Anton Kosiakov","2016-12-29 21:14:35",0.28349
440510,KishPatel1996,"2016-12-30 02:02:27",1.40382
440520,bookazoid,"2016-12-30 02:24:40",0.11588
426501,JennyYu,"2016-12-30 03:18:38",0.29257
426501,JennyYu,"2016-12-30 03:57:43",0.28695
440553,dipetkov,"2016-12-30 03:59:40",0.20210
440559,johnnygames,"2016-12-30 04:24:07",0.15912
440166,an3hv_mty,"2016-12-30 04:47:18",0.70183
438845,"Steve Meldrum","2016-12-30 06:33:53",0.09543
440510,KishPatel1996,"2016-12-30 06:46:00",1.16491
440166,an3hv_mty,"2016-12-30 07:11:20",0.12542
440166,an3hv_mty,"2016-12-30 07:33:33",0.10169
433334,MelvinAmadeusVonCaradu,"2016-12-30 09:14:04",1.71154
440743,TimonPrata,"2016-12-30 14:31:36",3.58655
417876,"Yehya Abouelnaga","2016-12-30 14:59:06",0.04046
440756,Algis,"2016-12-30 15:05:34",0.10972
440602,"Vishnu Subramanian","2016-12-30 15:30:02",0.66264
440422,sml0820,"2016-12-30 15:53:47",0.24693
440768,araf,"2016-12-30 15:57:53",0.21671
440768,araf,"2016-12-30 16:05:27",0.10371
440167,"Zaid Daba'een","2016-12-30 16:08:10",17.31379
440768,araf,"2016-12-30 16:09:39",0.08510
440381,PierreDesmet,"2016-12-30 16:27:11",17.17564
437617,r4m0n,"2016-12-30 16:42:29",0.06587
437617,r4m0n,"2016-12-30 16:43:33",0.06457
434546,"Sanjay Subedi","2016-12-30 17:36:27",0.42816
434546,"Sanjay Subedi","2016-12-30 17:53:07",0.36067
440875,Higuy66,"2016-12-30 20:53:53",0.19235
440663,GulshanMishra,"2016-12-30 22:01:29",0.04729
440896,gacopys,"2016-12-30 22:03:48",0.69314
440903,szxszx,"2016-12-30 23:17:32",0.60512
440926,marlon,"2016-12-30 23:45:12",0.21800
440520,bookazoid,"2016-12-31 00:12:30",0.11103
440520,bookazoid,"2016-12-31 00:13:37",0.09884
440926,marlon,"2016-12-31 00:24:07",0.10399
440903,szxszx,"2016-12-31 00:30:49",0.12200
440913,"Eddie Pratt","2016-12-31 00:36:23",0.12595
437617,r4m0n,"2016-12-31 02:11:06",0.05333
440958,"Moiz Merchant","2016-12-31 02:39:38",1.88455
440913,"Eddie Pratt","2016-12-31 03:08:07",0.11380
440084,Naonao,"2016-12-31 04:32:21",3.45395
440958,"Moiz Merchant","2016-12-31 04:51:04",1.54581
440958,"Moiz Merchant","2016-12-31 04:53:31",0.11428
440996,Jangho,"2016-12-31 05:03:21",17.48228
438766,javidgon,"2016-12-31 10:23:53",0.15026
441067,jamiecollinson,"2016-12-31 10:31:00",0.40864
438766,javidgon,"2016-12-31 10:47:36",0.13309
441067,jamiecollinson,"2016-12-31 11:13:33",0.14229
440913,"Eddie Pratt","2016-12-31 12:43:52",0.09016
440913,"Eddie Pratt","2016-12-31 15:25:47",0.08820
440770,dgulino,"2016-12-31 15:36:20",0.15752
440297,DanielSiegle,"2016-12-31 16:01:17",0.68312
440743,TimonPrata,"2016-12-31 16:35:15",1.00301
441149,"Abhik Banerjee","2016-12-31 16:53:50",0.63276
440913,"Eddie Pratt","2016-12-31 18:33:21",0.07214
440553,dipetkov,"2016-12-31 19:50:11",0.13948
440408,ntsdav561,"2016-12-31 19:53:32",0.11754
441226,djbtub,"2017-01-01 00:20:14",3.80554
441194,James,"2017-01-01 00:22:57",0.14662
441194,James,"2017-01-01 00:27:51",0.12482
441149,"Abhik Banerjee","2017-01-01 02:09:38",0.26509
441149,"Abhik Banerjee","2017-01-01 02:15:18",0.10311
441262,Neutralino,"2017-01-01 04:09:02",0.11371
441275,Mouatez,"2017-01-01 05:43:16",0.11703
441304,aaaaa,"2017-01-01 09:30:24",1.44819
441305,vadi,"2017-01-01 11:11:27",1.42094
441305,vadi,"2017-01-01 11:46:21",0.78379
441344,"ofer kazael","2017-01-01 12:44:24",11.49463
441379,ptqa,"2017-01-01 14:23:33",0.08632
438065,"Richard Lynch","2017-01-01 14:45:21",0.06189
441294,maralski,"2017-01-01 14:51:31",17.38840
440311,nicholas,"2017-01-01 15:28:50",1.27081
441203,"Ben Watson","2017-01-01 15:30:09",0.20660
440311,nicholas,"2017-01-01 16:36:56",0.21770
440520,bookazoid,"2017-01-01 16:56:31",0.07368
417876,"Yehya Abouelnaga","2017-01-01 17:35:54",0.03954
440520,bookazoid,"2017-01-01 17:56:13",0.07138
440167,"Zaid Daba'een","2017-01-01 19:15:39",0.70183
440167,"Zaid Daba'een","2017-01-01 19:48:13",0.67696
441475,AngladaSolutions,"2017-01-01 20:22:39",1.70896
441444,mediocrates,"2017-01-01 20:53:23",17.15629
441444,mediocrates,"2017-01-01 21:03:42",0.69314
441461,"Tarun Kumar","2017-01-01 22:43:59",0.16895
441461,"Tarun Kumar","2017-01-01 23:16:28",0.08922
441294,maralski,"2017-01-01 23:55:39",17.26938
440520,bookazoid,"2017-01-02 00:03:32",0.06540
440520,bookazoid,"2017-01-02 00:04:52",0.06005
441485,greg218,"2017-01-02 00:17:07",0.13962
441294,maralski,"2017-01-02 00:18:16",0.65762
441485,greg218,"2017-01-02 00:18:46",0.13499
441485,greg218,"2017-01-02 00:55:38",0.12804
440958,"Moiz Merchant","2017-01-02 01:03:50",0.10816
441555,Anshu,"2017-01-02 02:51:38",0.20456
441305,vadi,"2017-01-02 04:37:12",0.35940
440958,"Moiz Merchant","2017-01-02 04:40:48",0.10220
440958,"Moiz Merchant","2017-01-02 04:41:54",0.09568
440958,"Moiz Merchant","2017-01-02 04:42:42",0.09034
440602,"Vishnu Subramanian","2017-01-02 05:11:59",0.10655
441239,resident_alien,"2017-01-02 05:24:01",0.18809
441239,resident_alien,"2017-01-02 06:25:26",0.10187
440996,Jangho,"2017-01-02 09:05:29",2.61945
441670,jaidmin,"2017-01-02 09:39:19",0.10415
441670,jaidmin,"2017-01-02 09:45:01",0.08756
441294,maralski,"2017-01-02 10:04:50",0.34000
441294,maralski,"2017-01-02 10:05:41",0.08846
440996,Jangho,"2017-01-02 10:12:48",0.33933
441511,Jonas,"2017-01-02 12:00:50",0.19381
441717,waring,"2017-01-02 12:21:50",0.20579
441680,wuethrich,"2017-01-02 12:21:57",17.10380
398356,YTworks,"2017-01-02 12:51:53",0.16623
441797,"Prasanna S","2017-01-02 15:57:33",0.05617
441305,vadi,"2017-01-02 15:58:04",0.34921
441305,vadi,"2017-01-02 16:32:57",0.25195
440743,TimonPrata,"2017-01-02 16:54:28",0.97262
440167,"Zaid Daba'een","2017-01-02 16:59:24",0.09859
441855,AntoineWDG,"2017-01-02 18:07:46",4.02338
440167,"Zaid Daba'een","2017-01-02 18:17:21",0.09585
441871,JonasSL,"2017-01-02 18:57:23",0.12722
441827,Rowan,"2017-01-02 18:59:35",0.11587
441880,xiaov58,"2017-01-02 19:21:23",0.10723
441827,Rowan,"2017-01-02 19:45:54",0.08031
441899,chaos,"2017-01-02 20:04:46",3.86285
441924,ScottSkender,"2017-01-02 20:56:11",28.62876
441924,ScottSkender,"2017-01-02 21:01:23",3.93265
441134,YohanRizk,"2017-01-02 21:12:07",0.14907
441827,Rowan,"2017-01-02 21:43:55",0.06411
426501,JennyYu,"2017-01-02 22:51:51",0.24345
426501,JennyYu,"2017-01-02 23:27:11",0.24156
441404,gdtm,"2017-01-02 23:45:19",17.39669
441404,gdtm,"2017-01-02 23:59:06",16.73236
440520,bookazoid,"2017-01-03 00:07:45",0.05888
439151,JeremyFerrer,"2017-01-03 00:09:35",0.19025
441991,"Michael S. Huang","2017-01-03 00:39:46",0.40485
440520,bookazoid,"2017-01-03 00:44:59",0.05872
440958,"Moiz Merchant","2017-01-03 00:57:48",0.08705
442037,RodO,"2017-01-03 03:00:48",0.68249
441239,resident_alien,"2017-01-03 04:12:53",0.09126
441461,"Tarun Kumar","2017-01-03 04:26:09",0.07384
441404,gdtm,"2017-01-03 04:42:02",11.42061
442076,"Daniel D","2017-01-03 05:41:10",0.62446
442050,_VD3_,"2017-01-03 06:06:19",0.23771
442076,"Daniel D","2017-01-03 06:08:24",0.18229
441297,"Wayne Adams","2017-01-03 06:51:33",0.12137
441404,gdtm,"2017-01-03 06:55:37",2.27623
441404,gdtm,"2017-01-03 06:59:10",1.51402
442114,Chetan,"2017-01-03 07:26:09",0.10151
442114,Chetan,"2017-01-03 07:29:17",0.08157
442123,"Adarsh Tadimari","2017-01-03 07:46:40",0.06060
442144,eteresh,"2017-01-03 08:57:37",0.12948
442159,"ZQ Mu","2017-01-03 09:40:37",17.26938
441991,"Michael S. Huang","2017-01-03 10:15:03",0.10254
442159,"ZQ Mu","2017-01-03 10:31:07",17.15900
442159,"ZQ Mu","2017-01-03 10:46:35",17.07616
442159,"ZQ Mu","2017-01-03 11:12:20",13.34404
442196,"Jc Huynh","2017-01-03 11:23:14",0.36838
441420,alol,"2017-01-03 12:37:43",0.10264
442232,dali_b6,"2017-01-03 12:57:18",0.69314
442246,"NIKHIL ","2017-01-03 13:20:05",0.13823
442246,"NIKHIL ","2017-01-03 13:27:24",0.13594
442246,"NIKHIL ","2017-01-03 13:47:50",0.10087
442246,"NIKHIL ","2017-01-03 13:54:27",0.09990
441511,Jonas,"2017-01-03 14:10:08",0.09845
442246,"NIKHIL ","2017-01-03 14:36:39",0.05111
441974,vilson,"2017-01-03 14:38:39",0.11926
439936,Kosmos,"2017-01-03 14:57:58",0.09674
439936,Kosmos,"2017-01-03 15:01:23",0.09498
442123,"Adarsh Tadimari","2017-01-03 15:20:12",0.05989
437226,adamontherun,"2017-01-03 15:34:20",0.14988
417568,"Anjith George","2017-01-03 15:59:14",0.04096
442317,"Pasha Technik","2017-01-03 16:08:58",0.37302
442144,eteresh,"2017-01-03 16:15:15",0.10895
437226,adamontherun,"2017-01-03 16:37:33",0.11685
442144,eteresh,"2017-01-03 16:37:55",0.08156
441511,Jonas,"2017-01-03 16:56:49",0.07517
442037,RodO,"2017-01-03 17:00:29",0.58025
442144,eteresh,"2017-01-03 17:07:39",0.07034
442196,"Jc Huynh","2017-01-03 17:24:36",0.12947
421246,NK255,"2017-01-03 17:28:07",0.04134
